#{"t_start": 1775161174.1169357, "env_id": "None"}
r,l,t
-9.522663,400,1186.51746
-14.577552,400,1189.382858
-39.062376,400,1191.049207
-33.175747,400,1192.732762
-31.992175,400,1194.377155
-35.907525,400,1195.966889
-41.8,400,1209.992076
-41.6,400,1211.643306
-0.890495,400,1214.108438
29.124259,400,1215.738842
-57.184921,400,1217.355103
-120.3,400,1219.333332
-47.5,400,1220.813905
4.78855,400,1222.62338
-5.4718,400,1224.364348
-42.4,400,1226.098724
-55.4,400,1227.837238
-110.522536,400,1229.557156
59.654785,67,1230.048379
10.598197,137,1230.807648
-9.616725,400,1244.828581
2.12308,400,1246.616767
7.199086,400,1248.347363
0.977193,400,1250.173887
-40.2,400,1252.844516
-27.621871,400,1254.597392
-3.055705,400,1256.201884
-13.260292,400,1257.985115
46.535774,167,1258.890904
-16.333304,400,1260.553192
-27.593545,400,1262.255909
12.755005,400,1264.049194
-33.440623,400,1265.728775
-29.815908,400,1280.282618
-11.899753,400,1281.988044
-15.227985,400,1283.498857
17.382577,400,1284.925444
-14.210936,400,1286.546474
-25.807365,400,1288.562078
-3.038343,400,1290.302275
-19.975864,400,1292.117292
-0.297924,400,1293.913579
-35.483189,400,1295.626708
-33.067501,400,1297.306403
79.227467,218,1298.44441
-33.998346,400,1300.113372
2.333347,400,1313.39392
35.692011,44,1313.78964
56.362082,255,1314.941201
-28.349733,400,1316.557647
-19.082189,400,1318.287349
-17.519411,400,1320.062809
-77.979449,400,1321.780526
-11.428628,400,1323.577177
-41.6,400,1325.165754
-17.809848,400,1326.779577
-30.859899,400,1328.263594
-27.768346,400,1329.787167
33.460624,400,1331.561207
24.36218,400,1351.787837
-20.109776,400,1353.505525
-35.591787,400,1355.194319
-17.753293,400,1356.885569
-347.711139,400,1358.574483
23.824652,396,1360.390837
-23.304874,400,1362.117668
-48.2,400,1363.506244
-16.374978,400,1365.101413
-47.938842,400,1366.93528
-41.9,400,1368.973321
-197.013408,400,1370.979653
-15.781251,400,1373.152461
